Date,5,6,7,8,10,11
1980-01-01,7847458.669704904,8129546.331747972,4046676.47911152,12396107.077265184,6559574.343897142,10118554.699928593
1980-01-02,5410089.338321403,11278632.367013862,3903722.9148364994,9620751.19410765,4971028.04275114,6098882.542882185
1980-01-03,4537120.108946638,8339802.924613946,5207708.179393498,3445857.395123732,5498101.632598367,7320750.598677224
1980-01-04,3247030.365771289,3687040.788197935,5161109.457345783,9991855.382421304,6039635.707155899,9738112.751295395
1980-01-05,5156633.465348673,6401642.003818032,5655809.018095883,10928944.53701973,5675369.414054222,10154826.63471147
1980-01-06,8994661.18365636,11930871.72646544,2893113.2963012825,10414024.995986562,6103318.203680731,7950409.890115879
1980-01-07,6307890.233400465,1429453.5855994488,8450355.923521811,5477683.609125445,7451560.974722424,8275582.203110862
1980-01-08,8382071.759135547,4957592.390893359,8028639.754043222,6551813.414141109,5590052.69610404,10169753.18676676
1980-01-09,8211364.922605769,7863022.3244733745,7835287.748853073,8548055.781370172,6496802.894676909,8901694.712427014
1980-01-10,6187709.386320133,5205608.926257627,3594686.530022213,3839527.092109796,5312904.579111815,6506203.077428587
1980-01-11,2206770.799605676,2002497.936096805,8185676.373094096,7937653.842989277,8752677.282708474,11006313.512144716
1980-01-12,8969331.567653501,6706216.753311221,5570037.621755121,6644663.430840561,6689121.920622389,10172265.49050988
1980-01-13,7189662.523238646,4002242.742645776,5136911.783221304,10042060.665071571,7308585.632934228,11260627.729896568
1980-01-14,5645521.61996022,4900523.530344142,7383230.546583673,10435320.254612612,6339396.173551967,10850594.484164104
1980-01-15,5677023.119373473,8367084.589518205,3358240.7150753764,7294502.157473882,6105288.614997427,6471365.634077004
1980-01-16,5784071.896104451,7231370.449583551,1636793.8074219855,4874257.318988359,5725800.65261366,8565262.456668956
1980-01-17,4343290.221918758,2762212.647061574,5292385.680956107,6099560.292777512,7845656.901641635,10610717.591751106
1980-01-18,7133366.911712818,5515933.134925055,8440190.312965466,11034629.37365754,5040373.230260334,8874960.161638258
