Date,5,6,7,8,10,11
1980-01-01,275.4946777691067,278.6075602749305,273.3788236522365,281.2240945246518,273.1460340933474,277.13963937122764
1980-01-02,275.05530203059186,277.5433965917818,273.26543036654186,280.79032420965,273.07923596324304,277.6073452221
1980-01-03,274.9092333013688,277.4455276745367,273.0238399651259,281.55671694509414,272.8879489429159,277.79132647132894
1980-01-04,274.89770924276905,277.91857116503417,272.77256455221107,280.93534115609833,272.78211906602127,276.9942820020868
1980-01-05,274.6907117855907,277.10730027969214,272.64069001483455,279.63935124221973,272.6624008013694,276.5420861747509
1980-01-06,274.3039571734884,275.9678354532917,272.6277597611653,279.20610998757115,272.58518968485555,276.9997805536453
1980-01-07,274.3957632493405,276.34047338410016,272.7249489098359,281.49299780477435,272.1243857512724,277.53106540400694
1980-01-08,274.2842397046637,276.7276395248449,272.25910437797944,281.1909175893793,271.42357800141286,276.07474318488795
1980-01-09,274.061648561528,277.17388271404417,271.6075680609178,280.6955287723327,270.8340308260192,275.8080873345504
1980-01-10,273.99728010205723,277.366556932744,271.4227242964784,281.2423977272514,271.103530398734,276.51578741943416
1980-01-11,275.22803142241474,279.1691783638418,272.06586615435907,284.5234510477716,271.4716412448041,278.98653481635057
1980-01-12,275.4699222139261,279.23794936264505,271.72032417422434,284.11018359216416,271.2979143069492,278.27576002442737
1980-01-13,274.45681006815806,277.66592290048334,271.8009467028972,281.53602599971947,271.98856833481017,278.2475058211325
1980-01-14,275.01615933567405,278.2150879765269,272.05473229370057,282.2701229357242,272.4829192640552,279.4643951144223
1980-01-15,275.80415010011166,279.081412211115,272.3447244579488,283.5285725093561,272.96013618258667,281.2271736994378
1980-01-16,276.43777546206366,279.9057088474816,273.00984036971136,285.2260075528779,273.31069513086254,281.89838035578845
1980-01-17,278.31981652740694,281.2802858466755,273.53811410140884,286.3444540529116,273.11293910557924,281.16269100627784
1980-01-18,278.5945125392499,282.0737827974673,273.25584970805795,285.9164869884805,272.9293342546094,280.5448278563952
1980-01-19,277.017783525456,281.1712942203803,273.01172687413623,285.1188304846032,272.8642311148405,281.0949617662656
1980-01-20,276.4411612244767,280.3634958684476,272.8756030626377,285.15672555782453,272.61699820781814,280.62284170982804
1980-01-21,275.688896393989,279.5275374038398,272.7103755640474,284.80305775987364,272.50304043298735,279.2682275578857
1980-01-22,275.55978951934605,279.59306686364454,272.6395954644749,284.7298180479298,272.50742388417484,278.8552503511974
1980-01-23,275.3365018562679,278.7279830715208,272.4951555789657,282.7437795985704,272.4547916418515,277.6128894567697
1980-01-24,274.37530834748344,276.891679243542,272.2185030948519,281.38872850958273,272.5893356602187,277.80016848350465
1980-01-25,274.7840286848672,278.22412686860235,272.397895224636,283.0482357927739,272.8632221329488,279.0971996821934
1980-01-26,275.2280350110312,279.20168635354423,272.1731639918998,283.77216392953954,272.3044971773013,278.89703329434366
1980-01-27,274.9207680150087,279.1781580998207,271.3470610713211,283.1373295128878,271.4052902436983,277.2243016034436
1980-01-28,274.4437189988181,278.36843408047906,270.7627392088038,281.75687411251147,270.7907577998391,276.2835044810801
1980-01-29,273.941082897043,277.37950611412214,270.2510791171446,280.9531329804361,270.1946450679642,275.5757579652607
1980-01-30,273.46418117741075,276.09583247889856,270.1045483759478,280.3062329408506,270.0810818927528,275.1820469248542
1980-01-31,273.1130130948447,275.22525868086893,270.12899868251804,279.92901253940414,270.1514685289968,274.8252594905996
1980-02-01,272.807284227253,274.5276122704276,269.948442993486,277.53891988430155,270.4390155566935,274.2669354136537
1980-02-02,272.49643338735694,274.06964770398923,270.1254666250321,276.4932315320022,271.0748607982364,274.2612822577394
1980-02-03,272.24573418186725,273.8814569411918,270.3637837319798,276.55396696606994,271.50267600953833,274.73428922394226
1980-02-04,272.08690122325345,273.82537162336854,270.28388092214215,277.4091013874378,271.70443851650555,275.61286274043863
1980-02-05,271.9734286703606,273.76675175948714,270.7452576044947,278.1692022832629,271.82533445507016,276.43223710436286
1980-02-06,272.0709152336072,273.7974195919226,271.055941246964,278.88065758367435,271.8636966469378,276.73365176256215
1980-02-07,272.16314309787583,273.8410917198313,271.071202725698,278.5570442743906,271.8793984525985,276.69670212595213
1980-02-08,272.1700528774653,273.8829120799188,271.09763329382605,278.46093195033274,271.8368168422218,275.9976743759326
1980-02-09,272.1798488700781,274.0491167477659,271.1579327034102,279.01612512578413,271.82905998453737,275.0017103622453
1980-02-10,272.1931077800578,274.1356830406953,271.1696775663236,277.81074026869766,271.8305266968731,274.47860564695367
1980-02-11,272.19689838567973,274.0657626104015,271.197515666838,276.9960954906775,271.6856963366124,274.3963251703078
1980-02-12,272.21696508508944,274.030356189997,271.20198362732594,276.94069706897386,271.5540814145489,274.4572376850883
1980-02-13,272.1660268499932,274.0184651656943,271.23339934633617,277.16866319416096,271.59493403368833,274.8255203028746
1980-02-14,272.2239676232573,274.11932473067606,271.33170511566107,278.8944291505752,271.41891953831964,276.2586293850437
1980-02-15,272.31619952334273,274.80522621160395,271.38649502258033,281.5356141844,271.1806841463421,277.95370312847723
1980-02-16,272.4952252809392,275.9840112260393,271.3875865264859,282.5535844784176,270.9963270764394,276.9839430569899
1980-02-17,272.47085591132696,274.7973678943557,271.2882509970392,278.9129712598212,270.9916152688437,274.96147761374755
1980-02-18,272.3534256572362,273.9853255473032,271.2821053554546,277.2443891172877,271.39152787205694,274.64720961977434
1980-02-19,272.3332738999513,274.0344751942129,271.393325665892,278.5302404617173,271.6957702640624,276.42982819493903
